,Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag,Out of Stock,Buffer Stock
3071,8/4/2013,A,Infant W-Wear,13248,0,0,History,0,1
3072,8/11/2013,A,Infant W-Wear,13248,0,0,History,0,1
3073,8/18/2013,A,Infant W-Wear,13248,0,0,History,0,1
3074,8/25/2013,A,Infant W-Wear,13248,0,0,History,0,1
3075,9/1/2013,A,Infant W-Wear,13248,0,0,History,0,1
3076,9/8/2013,A,Infant W-Wear,13248,0,0,History,0,1
3077,9/15/2013,A,Infant W-Wear,13248,0,0,History,0,1
3078,9/22/2013,A,Infant W-Wear,13248,0,0,History,0,1
3079,9/29/2013,A,Infant W-Wear,13248,0,0,History,0,1
3080,10/6/2013,A,Infant W-Wear,13248,0,0,History,0,1
3081,10/13/2013,A,Infant W-Wear,13248,0,0,History,0,1
3082,10/20/2013,A,Infant W-Wear,13248,0,0,History,0,2
3083,10/27/2013,A,Infant W-Wear,13248,0,1,History,0,1
3084,11/3/2013,A,Infant W-Wear,13248,0,0,History,0,1
3085,11/10/2013,A,Infant W-Wear,13248,0,0,History,0,1
3086,11/17/2013,A,Infant W-Wear,13248,0,0,History,0,1
3087,11/24/2013,A,Infant W-Wear,13248,0,0,History,0,1
3088,12/1/2013,A,Infant W-Wear,13248,0,0,History,0,1
3089,12/8/2013,A,Infant W-Wear,13248,0,0,History,0,1
3090,12/15/2013,A,Infant W-Wear,13248,0,0,History,0,1
3091,12/22/2013,A,Infant W-Wear,13248,0,0,History,0,2
3092,12/29/2013,A,Infant W-Wear,13248,0,1,History,0,1
3093,1/5/2014,A,Infant W-Wear,13248,0,0,History,0,1
3094,1/12/2014,A,Infant W-Wear,13248,0,0,History,0,1
3095,1/19/2014,A,Infant W-Wear,13248,0,0,History,0,1
3096,1/26/2014,A,Infant W-Wear,13248,0,0,History,0,1
3097,2/2/2014,A,Infant W-Wear,13248,0,0,History,0,2
3098,2/9/2014,A,Infant W-Wear,13248,0,1,History,0,1
3099,2/16/2014,A,Infant W-Wear,13248,0,0,History,0,1
3100,2/23/2014,A,Infant W-Wear,13248,0,0,History,0,1
3101,3/2/2014,A,Infant W-Wear,13248,0,0,History,0,1
3102,3/9/2014,A,Infant W-Wear,13248,0,0,History,0,1
3103,3/16/2014,A,Infant W-Wear,13248,0,0,History,0,1
3104,3/23/2014,A,Infant W-Wear,13248,0,0,History,0,1
3105,3/30/2014,A,Infant W-Wear,13248,0,0,History,0,1
3106,4/6/2014,A,Infant W-Wear,13248,0,0,History,0,1
3107,4/13/2014,A,Infant W-Wear,13248,0,0,History,0,1
3108,4/20/2014,A,Infant W-Wear,13248,0,0,History,0,1
3109,4/27/2014,A,Infant W-Wear,13248,0,0,History,0,1
3110,5/4/2014,A,Infant W-Wear,13248,0,0,History,0,1
3111,5/11/2014,A,Infant W-Wear,13248,0,0,History,0,1
3112,5/18/2014,A,Infant W-Wear,13248,0,0,History,0,1
3113,5/25/2014,A,Infant W-Wear,13248,0,0,History,0,1
3114,6/1/2014,A,Infant W-Wear,13248,0,0,History,0,1
3115,6/8/2014,A,Infant W-Wear,13248,0,0,History,0,1
3116,6/15/2014,A,Infant W-Wear,13248,0,0,History,0,1
3117,6/22/2014,A,Infant W-Wear,13248,0,0,History,0,1
3118,6/29/2014,A,Infant W-Wear,13248,0,0,History,0,1
3119,7/6/2014,A,Infant W-Wear,13248,0,0,History,0,1
3120,7/13/2014,A,Infant W-Wear,13248,0,0,History,0,1
3121,7/20/2014,A,Infant W-Wear,13248,0,0,History,0,1
3122,7/27/2014,A,Infant W-Wear,13248,0,0,History,0,1
3123,8/3/2014,A,Infant W-Wear,13248,0,0,History,0,1
3124,8/10/2014,A,Infant W-Wear,13248,0,0,History,0,1
3125,8/17/2014,A,Infant W-Wear,13248,0,0,History,0,1
3126,8/24/2014,A,Infant W-Wear,13248,0,0,History,0,1
3127,8/31/2014,A,Infant W-Wear,13248,0,0,History,0,1
3128,9/7/2014,A,Infant W-Wear,13248,0,0,History,0,1
3129,9/14/2014,A,Infant W-Wear,13248,0,0,History,0,1
3130,9/21/2014,A,Infant W-Wear,13248,0,0,History,0,1
3131,9/28/2014,A,Infant W-Wear,13248,0,0,History,0,1
3132,10/5/2014,A,Infant W-Wear,13248,0,0,History,0,1
3133,10/12/2014,A,Infant W-Wear,13248,0,0,History,0,1
3134,10/19/2014,A,Infant W-Wear,13248,0,0,History,0,2
3135,10/26/2014,A,Infant W-Wear,13248,1,1,History,0,1
3136,11/2/2014,A,Infant W-Wear,13248,0,0,History,0,1
3137,11/9/2014,A,Infant W-Wear,13248,0,0,History,0,2
3138,11/16/2014,A,Infant W-Wear,13248,1,1,History,0,1
3139,11/23/2014,A,Infant W-Wear,13248,0,0,History,0,1
3140,11/30/2014,A,Infant W-Wear,13248,0,0,History,0,2
3141,12/7/2014,A,Infant W-Wear,13248,0,1,History,0,2
3142,12/14/2014,A,Infant W-Wear,13248,0,1,History,0,1
3143,12/21/2014,A,Infant W-Wear,13248,0,0,History,0,2
3144,12/28/2014,A,Infant W-Wear,13248,1,1,History,0,2
3145,1/4/2015,A,Infant W-Wear,13248,1,1,History,0,1
3146,1/11/2015,A,Infant W-Wear,13248,0,0,History,0,1
3147,1/18/2015,A,Infant W-Wear,13248,0,0,History,0,1
3148,1/25/2015,A,Infant W-Wear,13248,0,0,History,0,1
3149,2/1/2015,A,Infant W-Wear,13248,0,0,History,0,2
3150,2/8/2015,A,Infant W-Wear,13248,1,1,History,0,2
3151,2/15/2015,A,Infant W-Wear,13248,0,1,History,0,1
3152,2/22/2015,A,Infant W-Wear,13248,0,0,History,0,1
3153,3/1/2015,A,Infant W-Wear,13248,0,0,History,0,1
3154,3/8/2015,A,Infant W-Wear,13248,0,0,History,0,1
3155,3/15/2015,A,Infant W-Wear,13248,0,0,History,0,1
3156,3/22/2015,A,Infant W-Wear,13248,0,0,History,0,1
3157,3/29/2015,A,Infant W-Wear,13248,0,0,History,0,0
3158,4/5/2015,A,Infant W-Wear,13248,0,0,History,0,0
3159,4/12/2015,A,Infant W-Wear,13248,0,0,History,0,0
3160,4/19/2015,A,Infant W-Wear,13248,0,0,History,0,0
3161,4/26/2015,A,Infant W-Wear,13248,0,0,History,0,0
3162,5/3/2015,A,Infant W-Wear,13248,0,0,History,0,0
3163,5/10/2015,A,Infant W-Wear,13248,0,0,History,0,0
3164,5/17/2015,A,Infant W-Wear,13248,0,0,History,0,0
3165,5/24/2015,A,Infant W-Wear,13248,0,0,History,0,0
3166,5/31/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3167,6/7/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3168,6/14/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3169,6/21/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3170,6/28/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3171,7/5/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3172,7/12/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3173,7/19/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3174,7/26/2015,A,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3175,10/26/2014,B,Infant W-Wear,13248,1,1,History,0,1
3176,11/2/2014,B,Infant W-Wear,13248,1,1,History,0,1
3177,11/9/2014,B,Infant W-Wear,13248,0,0,History,0,1
3178,11/16/2014,B,Infant W-Wear,13248,0,0,History,0,1
3179,11/23/2014,B,Infant W-Wear,13248,0,0,History,0,1
3180,11/30/2014,B,Infant W-Wear,13248,0,0,History,0,1
3181,12/7/2014,B,Infant W-Wear,13248,1,1,History,0,1
3182,12/14/2014,B,Infant W-Wear,13248,0,0,History,0,1
3183,12/21/2014,B,Infant W-Wear,13248,1,1,History,0,1
3184,12/28/2014,B,Infant W-Wear,13248,0,0,History,0,1
3185,1/4/2015,B,Infant W-Wear,13248,1,1,History,0,1
3186,1/11/2015,B,Infant W-Wear,13248,0,0,History,0,1
3187,1/18/2015,B,Infant W-Wear,13248,0,0,History,0,1
3188,1/25/2015,B,Infant W-Wear,13248,0,1,History,0,1
3189,2/1/2015,B,Infant W-Wear,13248,0,0,History,0,1
3190,2/8/2015,B,Infant W-Wear,13248,0,1,History,0,1
3191,2/15/2015,B,Infant W-Wear,13248,0,0,History,0,1
3192,2/22/2015,B,Infant W-Wear,13248,0,1,History,0,1
3193,3/1/2015,B,Infant W-Wear,13248,1,0,History,0,1
3194,3/8/2015,B,Infant W-Wear,13248,0,0,History,0,1
3195,3/15/2015,B,Infant W-Wear,13248,0,1,History,0,1
3196,3/22/2015,B,Infant W-Wear,13248,0,0,History,0,1
3197,3/29/2015,B,Infant W-Wear,13248,0,1,History,0,1
3198,4/5/2015,B,Infant W-Wear,13248,0,0,History,0,1
3199,4/12/2015,B,Infant W-Wear,13248,0,0,History,0,1
3200,4/19/2015,B,Infant W-Wear,13248,0,1,History,0,1
3201,4/26/2015,B,Infant W-Wear,13248,0,0,History,0,1
3202,5/3/2015,B,Infant W-Wear,13248,0,0,History,0,1
3203,5/10/2015,B,Infant W-Wear,13248,0,0,History,0,1
3204,5/17/2015,B,Infant W-Wear,13248,0,0,History,0,1
3205,5/24/2015,B,Infant W-Wear,13248,0,0,History,0,1
3206,5/31/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3207,6/7/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3208,6/14/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3209,6/21/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3210,6/28/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3211,7/5/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3212,7/12/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3213,7/19/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3214,7/26/2015,B,Infant W-Wear,13248,Not Available,0,Forecast,no answer,0
3215,7/28/2013,A,Infant W-Wear,26947,0,1,History,0,1
3216,8/4/2013,A,Infant W-Wear,26947,0,0,History,0,2
3217,8/11/2013,A,Infant W-Wear,26947,0,1,History,0,2
3218,8/18/2013,A,Infant W-Wear,26947,0,1,History,0,2
3219,8/25/2013,A,Infant W-Wear,26947,0,1,History,0,1
3220,9/1/2013,A,Infant W-Wear,26947,0,0,History,0,1
3221,9/8/2013,A,Infant W-Wear,26947,0,0,History,0,1
3222,9/15/2013,A,Infant W-Wear,26947,0,0,History,0,1
3223,9/22/2013,A,Infant W-Wear,26947,0,0,History,0,5
3224,9/29/2013,A,Infant W-Wear,26947,6,3,History,0,8
3225,10/6/2013,A,Infant W-Wear,26947,6,6,History,0,8
3226,10/13/2013,A,Infant W-Wear,26947,4,6,History,0,6
3227,10/20/2013,A,Infant W-Wear,26947,5,4,History,0,11
3228,10/27/2013,A,Infant W-Wear,26947,15,9,History,0,15
3229,11/3/2013,A,Infant W-Wear,26947,14,13,History,0,9
3230,11/10/2013,A,Infant W-Wear,26947,4,7,History,1,7
3231,11/17/2013,A,Infant W-Wear,26947,6,5,History,1,13
3232,11/24/2013,A,Infant W-Wear,26947,11,11,History,0,7
3233,12/1/2013,A,Infant W-Wear,26947,3,5,History,1,2
3234,12/8/2013,A,Infant W-Wear,26947,1,1,History,1,12
3235,12/15/2013,A,Infant W-Wear,26947,7,10,History,0,9
3236,12/22/2013,A,Infant W-Wear,26947,6,7,History,0,10
3237,12/29/2013,A,Infant W-Wear,26947,10,8,History,0,10
3238,1/5/2014,A,Infant W-Wear,26947,5,8,History,1,7
3239,1/12/2014,A,Infant W-Wear,26947,5,5,History,1,11
3240,1/19/2014,A,Infant W-Wear,26947,13,9,History,0,6
3241,1/26/2014,A,Infant W-Wear,26947,2,4,History,1,7
3242,2/2/2014,A,Infant W-Wear,26947,6,5,History,1,5
3243,2/9/2014,A,Infant W-Wear,26947,1,3,History,1,3
3244,2/16/2014,A,Infant W-Wear,26947,2,2,History,1,2
3245,2/23/2014,A,Infant W-Wear,26947,2,1,History,1,3
3246,3/2/2014,A,Infant W-Wear,26947,3,2,History,0,3
3247,3/9/2014,A,Infant W-Wear,26947,1,2,History,0,2
3248,3/16/2014,A,Infant W-Wear,26947,0,1,History,0,3
3249,3/23/2014,A,Infant W-Wear,26947,0,2,History,1,1
3250,3/30/2014,A,Infant W-Wear,26947,0,0,History,1,1
3251,4/6/2014,A,Infant W-Wear,26947,0,0,History,1,2
3252,4/13/2014,A,Infant W-Wear,26947,0,1,History,1,2
3253,4/20/2014,A,Infant W-Wear,26947,0,1,History,1,2
3254,4/27/2014,A,Infant W-Wear,26947,0,1,History,1,1
3255,5/4/2014,A,Infant W-Wear,26947,0,0,History,1,2
3256,5/11/2014,A,Infant W-Wear,26947,0,1,History,1,1
3257,5/18/2014,A,Infant W-Wear,26947,0,0,History,1,1
3258,5/25/2014,A,Infant W-Wear,26947,0,0,History,1,2
3259,6/1/2014,A,Infant W-Wear,26947,0,1,History,1,2
3260,6/8/2014,A,Infant W-Wear,26947,0,1,History,1,2
3261,6/15/2014,A,Infant W-Wear,26947,0,1,History,1,1
3262,6/22/2014,A,Infant W-Wear,26947,0,0,History,1,1
3263,6/29/2014,A,Infant W-Wear,26947,0,0,History,1,1
3264,7/6/2014,A,Infant W-Wear,26947,0,0,History,1,1
3265,7/13/2014,A,Infant W-Wear,26947,1,0,History,0,2
3266,7/20/2014,A,Infant W-Wear,26947,0,1,History,0,1
3267,7/27/2014,A,Infant W-Wear,26947,0,0,History,0,1
3268,8/3/2014,A,Infant W-Wear,26947,0,0,History,0,1
3269,8/10/2014,A,Infant W-Wear,26947,0,0,History,0,1
3270,8/17/2014,A,Infant W-Wear,26947,0,0,History,0,1
3271,8/24/2014,A,Infant W-Wear,26947,0,0,History,0,1
3272,8/31/2014,A,Infant W-Wear,26947,0,0,History,1,1
3273,9/7/2014,A,Infant W-Wear,26947,0,0,History,1,1
3274,9/14/2014,A,Infant W-Wear,26947,0,0,History,1,1
3275,9/21/2014,A,Infant W-Wear,26947,0,0,History,1,3
3276,9/28/2014,A,Infant W-Wear,26947,0,2,History,1,5
3277,10/5/2014,A,Infant W-Wear,26947,3,3,History,0,6
3278,10/12/2014,A,Infant W-Wear,26947,6,4,History,0,7
3279,10/19/2014,A,Infant W-Wear,26947,4,5,History,0,8
3280,10/26/2014,A,Infant W-Wear,26947,6,6,History,0,12
3281,11/2/2014,A,Infant W-Wear,26947,4,10,History,0,7
3282,11/9/2014,A,Infant W-Wear,26947,7,5,History,0,5
3283,11/16/2014,A,Infant W-Wear,26947,4,3,History,0,7
3284,11/23/2014,A,Infant W-Wear,26947,10,5,History,0,7
3285,11/30/2014,A,Infant W-Wear,26947,8,5,History,0,8
3286,12/7/2014,A,Infant W-Wear,26947,8,6,History,0,10
3287,12/14/2014,A,Infant W-Wear,26947,11,8,History,0,8
3288,12/21/2014,A,Infant W-Wear,26947,7,6,History,1,13
3289,12/28/2014,A,Infant W-Wear,26947,7,11,History,1,6
3290,1/4/2015,A,Infant W-Wear,26947,7,4,History,1,8
3291,1/11/2015,A,Infant W-Wear,26947,1,6,History,1,8
3292,1/18/2015,A,Infant W-Wear,26947,3,6,History,1,1
3293,1/25/2015,A,Infant W-Wear,26947,2,0,History,1,9
3294,2/1/2015,A,Infant W-Wear,26947,4,7,History,0,1
3295,2/8/2015,A,Infant W-Wear,26947,1,0,History,0,2
3296,2/15/2015,A,Infant W-Wear,26947,1,1,History,0,3
3297,2/22/2015,A,Infant W-Wear,26947,0,2,History,0,2
3298,3/1/2015,A,Infant W-Wear,26947,0,1,History,1,1
3299,3/8/2015,A,Infant W-Wear,26947,0,0,History,1,2
3300,3/15/2015,A,Infant W-Wear,26947,0,1,History,1,1
3301,3/22/2015,A,Infant W-Wear,26947,0,0,History,1,1
3302,3/29/2015,A,Infant W-Wear,26947,0,0,History,1,1
3303,4/5/2015,A,Infant W-Wear,26947,0,0,History,1,1
3304,4/12/2015,A,Infant W-Wear,26947,0,0,History,1,1
3305,4/19/2015,A,Infant W-Wear,26947,0,0,History,1,1
3306,4/26/2015,A,Infant W-Wear,26947,0,0,History,1,2
3307,5/3/2015,A,Infant W-Wear,26947,0,1,History,1,1
3308,5/10/2015,A,Infant W-Wear,26947,0,0,History,1,1
3309,5/17/2015,A,Infant W-Wear,26947,0,0,History,1,1
3310,5/24/2015,A,Infant W-Wear,26947,0,0,History,1,1
3311,5/31/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3312,6/7/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3313,6/14/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3314,6/21/2015,A,Infant W-Wear,26947,Not Available,1,Forecast,no answer,0
3315,6/28/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3316,7/5/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3317,7/12/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3318,7/19/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3319,7/26/2015,A,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3320,10/12/2014,B,Infant W-Wear,26947,4,4,History,0,1
3321,10/19/2014,B,Infant W-Wear,26947,1,1,History,0,1
3322,10/26/2014,B,Infant W-Wear,26947,1,1,History,0,1
3323,11/2/2014,B,Infant W-Wear,26947,1,1,History,0,1
3324,11/9/2014,B,Infant W-Wear,26947,0,0,History,0,1
3325,11/16/2014,B,Infant W-Wear,26947,7,7,History,0,2
3326,11/23/2014,B,Infant W-Wear,26947,16,16,History,0,1
3327,11/30/2014,B,Infant W-Wear,26947,8,6,History,0,1
3328,12/7/2014,B,Infant W-Wear,26947,6,4,History,1,1
3329,12/14/2014,B,Infant W-Wear,26947,3,2,History,1,1
3330,12/21/2014,B,Infant W-Wear,26947,5,4,History,1,1
3331,12/28/2014,B,Infant W-Wear,26947,0,1,History,1,1
3332,1/4/2015,B,Infant W-Wear,26947,5,7,History,0,2
3333,1/11/2015,B,Infant W-Wear,26947,3,16,History,0,1
3334,1/18/2015,B,Infant W-Wear,26947,6,8,History,0,1
3335,1/25/2015,B,Infant W-Wear,26947,4,5,History,0,1
3336,2/1/2015,B,Infant W-Wear,26947,4,2,History,0,1
3337,2/8/2015,B,Infant W-Wear,26947,2,4,History,0,1
3338,2/15/2015,B,Infant W-Wear,26947,0,0,History,1,1
3339,2/22/2015,B,Infant W-Wear,26947,0,4,History,1,1
3340,3/1/2015,B,Infant W-Wear,26947,0,2,History,1,1
3341,3/8/2015,B,Infant W-Wear,26947,0,5,History,1,1
3342,3/15/2015,B,Infant W-Wear,26947,0,3,History,1,1
3343,3/22/2015,B,Infant W-Wear,26947,0,2,History,1,1
3344,3/29/2015,B,Infant W-Wear,26947,0,0,History,1,1
3345,4/5/2015,B,Infant W-Wear,26947,0,0,History,1,1
3346,4/12/2015,B,Infant W-Wear,26947,0,0,History,1,1
3347,4/19/2015,B,Infant W-Wear,26947,0,0,History,1,1
3348,4/26/2015,B,Infant W-Wear,26947,0,0,History,1,1
3349,5/3/2015,B,Infant W-Wear,26947,0,0,History,1,1
3350,5/10/2015,B,Infant W-Wear,26947,0,0,History,1,1
3351,5/17/2015,B,Infant W-Wear,26947,0,0,History,1,1
3352,5/24/2015,B,Infant W-Wear,26947,0,0,History,1,1
3353,5/31/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3354,6/7/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3355,6/14/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3356,6/21/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3357,6/28/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3358,7/5/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3359,7/12/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3360,7/19/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3361,7/26/2015,B,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3362,7/28/2013,C,Infant W-Wear,26947,0,0,History,0,5
3363,8/4/2013,C,Infant W-Wear,26947,0,2,History,0,1
3364,8/11/2013,C,Infant W-Wear,26947,0,0,History,0,1
3365,8/18/2013,C,Infant W-Wear,26947,0,0,History,0,3
3366,8/25/2013,C,Infant W-Wear,26947,0,1,History,0,1
3367,9/1/2013,C,Infant W-Wear,26947,0,0,History,0,1
3368,9/8/2013,C,Infant W-Wear,26947,0,0,History,0,1
3369,9/15/2013,C,Infant W-Wear,26947,0,0,History,0,3
3370,9/22/2013,C,Infant W-Wear,26947,0,1,History,0,1
3371,9/29/2013,C,Infant W-Wear,26947,0,0,History,0,3
3372,10/6/2013,C,Infant W-Wear,26947,1,1,History,0,5
3373,10/13/2013,C,Infant W-Wear,26947,2,2,History,0,12
3374,10/20/2013,C,Infant W-Wear,26947,8,5,History,0,12
3375,10/27/2013,C,Infant W-Wear,26947,7,5,History,0,16
3376,11/3/2013,C,Infant W-Wear,26947,10,7,History,0,16
3377,11/10/2013,C,Infant W-Wear,26947,6,7,History,1,14
3378,11/17/2013,C,Infant W-Wear,26947,5,6,History,1,16
3379,11/24/2013,C,Infant W-Wear,26947,10,7,History,0,10
3380,12/1/2013,C,Infant W-Wear,26947,2,4,History,1,10
3381,12/8/2013,C,Infant W-Wear,26947,4,4,History,1,5
3382,12/15/2013,C,Infant W-Wear,26947,2,2,History,1,10
3383,12/22/2013,C,Infant W-Wear,26947,4,4,History,0,12
3384,12/29/2013,C,Infant W-Wear,26947,4,5,History,0,8
3385,1/5/2014,C,Infant W-Wear,26947,1,3,History,0,8
3386,1/12/2014,C,Infant W-Wear,26947,1,3,History,0,10
3387,1/19/2014,C,Infant W-Wear,26947,1,4,History,0,5
3388,1/26/2014,C,Infant W-Wear,26947,1,2,History,0,1
3389,2/2/2014,C,Infant W-Wear,26947,0,0,History,0,8
3390,2/9/2014,C,Infant W-Wear,26947,2,3,History,0,8
3391,2/16/2014,C,Infant W-Wear,26947,5,3,History,0,10
3392,2/23/2014,C,Infant W-Wear,26947,7,4,History,0,5
3393,3/2/2014,C,Infant W-Wear,26947,0,2,History,1,3
3394,3/9/2014,C,Infant W-Wear,26947,0,1,History,1,1
3395,3/16/2014,C,Infant W-Wear,26947,0,0,History,1,1
3396,3/23/2014,C,Infant W-Wear,26947,0,0,History,1,3
3397,3/30/2014,C,Infant W-Wear,26947,0,1,History,1,3
3398,4/6/2014,C,Infant W-Wear,26947,0,1,History,1,1
3399,4/13/2014,C,Infant W-Wear,26947,0,0,History,1,1
3400,4/20/2014,C,Infant W-Wear,26947,0,0,History,1,1
3401,4/27/2014,C,Infant W-Wear,26947,0,0,History,1,1
3402,5/4/2014,C,Infant W-Wear,26947,0,0,History,1,1
3403,5/11/2014,C,Infant W-Wear,26947,0,0,History,1,1
3404,5/18/2014,C,Infant W-Wear,26947,0,0,History,1,3
3405,5/25/2014,C,Infant W-Wear,26947,0,1,History,1,1
3406,6/1/2014,C,Infant W-Wear,26947,0,0,History,1,1
3407,6/8/2014,C,Infant W-Wear,26947,0,0,History,1,1
3408,6/15/2014,C,Infant W-Wear,26947,0,0,History,1,1
3409,6/22/2014,C,Infant W-Wear,26947,0,0,History,1,1
3410,6/29/2014,C,Infant W-Wear,26947,0,0,History,1,1
3411,7/6/2014,C,Infant W-Wear,26947,0,0,History,1,3
3412,7/13/2014,C,Infant W-Wear,26947,0,1,History,1,1
3413,7/20/2014,C,Infant W-Wear,26947,0,0,History,1,1
3414,7/27/2014,C,Infant W-Wear,26947,0,0,History,1,1
3415,8/3/2014,C,Infant W-Wear,26947,0,0,History,1,1
3416,8/10/2014,C,Infant W-Wear,26947,0,0,History,1,1
3417,8/17/2014,C,Infant W-Wear,26947,0,0,History,1,1
3418,8/24/2014,C,Infant W-Wear,26947,0,0,History,1,1
3419,8/31/2014,C,Infant W-Wear,26947,0,0,History,1,1
3420,9/7/2014,C,Infant W-Wear,26947,0,0,History,1,1
3421,9/14/2014,C,Infant W-Wear,26947,0,0,History,1,1
3422,9/21/2014,C,Infant W-Wear,26947,0,0,History,1,1
3423,9/28/2014,C,Infant W-Wear,26947,0,0,History,1,3
3424,10/5/2014,C,Infant W-Wear,26947,1,1,History,0,3
3425,10/12/2014,C,Infant W-Wear,26947,1,1,History,1,12
3426,10/19/2014,C,Infant W-Wear,26947,2,5,History,1,8
3427,10/26/2014,C,Infant W-Wear,26947,1,3,History,1,10
3428,11/2/2014,C,Infant W-Wear,26947,1,4,History,1,3
3429,11/9/2014,C,Infant W-Wear,26947,2,1,History,0,10
3430,11/16/2014,C,Infant W-Wear,26947,6,4,History,0,18
3431,11/23/2014,C,Infant W-Wear,26947,7,8,History,0,10
3432,11/30/2014,C,Infant W-Wear,26947,3,4,History,1,5
3433,12/7/2014,C,Infant W-Wear,26947,4,2,History,0,3
3434,12/14/2014,C,Infant W-Wear,26947,2,1,History,0,5
3435,12/21/2014,C,Infant W-Wear,26947,2,2,History,0,8
3436,12/28/2014,C,Infant W-Wear,26947,4,3,History,0,8
3437,1/4/2015,C,Infant W-Wear,26947,5,3,History,0,8
3438,1/11/2015,C,Infant W-Wear,26947,5,3,History,0,14
3439,1/18/2015,C,Infant W-Wear,26947,5,6,History,0,8
3440,1/25/2015,C,Infant W-Wear,26947,6,3,History,0,1
3441,2/1/2015,C,Infant W-Wear,26947,1,0,History,1,5
3442,2/8/2015,C,Infant W-Wear,26947,4,2,History,0,5
3443,2/15/2015,C,Infant W-Wear,26947,0,2,History,1,8
3444,2/22/2015,C,Infant W-Wear,26947,2,3,History,0,1
3445,3/1/2015,C,Infant W-Wear,26947,0,0,History,1,1
3446,3/8/2015,C,Infant W-Wear,26947,0,0,History,1,3
3447,3/15/2015,C,Infant W-Wear,26947,0,1,History,1,1
3448,3/22/2015,C,Infant W-Wear,26947,0,0,History,1,1
3449,3/29/2015,C,Infant W-Wear,26947,0,0,History,1,1
3450,4/5/2015,C,Infant W-Wear,26947,0,0,History,1,3
3451,4/12/2015,C,Infant W-Wear,26947,0,1,History,1,3
3452,4/19/2015,C,Infant W-Wear,26947,0,1,History,1,1
3453,4/26/2015,C,Infant W-Wear,26947,0,0,History,1,3
3454,5/3/2015,C,Infant W-Wear,26947,0,1,History,1,1
3455,5/10/2015,C,Infant W-Wear,26947,0,0,History,1,1
3456,5/17/2015,C,Infant W-Wear,26947,0,0,History,1,1
3457,5/24/2015,C,Infant W-Wear,26947,0,0,History,1,1
3458,5/31/2015,C,Infant W-Wear,26947,Not Available,1,Forecast,no answer,0
3459,6/7/2015,C,Infant W-Wear,26947,Not Available,1,Forecast,no answer,0
3460,6/14/2015,C,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3461,6/21/2015,C,Infant W-Wear,26947,Not Available,1,Forecast,no answer,0
3462,6/28/2015,C,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3463,7/5/2015,C,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3464,7/12/2015,C,Infant W-Wear,26947,Not Available,0,Forecast,no answer,0
3465,7/19/2015,C,Infant W-Wear,26947,Not Available,1,Forecast,no answer,0
3466,7/26/2015,C,Infant W-Wear,26947,Not Available,1,Forecast,no answer,0
3467,7/28/2013,A,Ladies Lower,15663,3,2,History,0,2
3468,8/4/2013,A,Ladies Lower,15663,5,2,History,0,3
3469,8/11/2013,A,Ladies Lower,15663,4,3,History,0,4
