,Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag,Out of Stock,Buffer Stock
3693,1/18/2015,C,Ladies Lower,15663,0,1,History,0,4
3694,1/25/2015,C,Ladies Lower,15663,0,1,History,0,4
3695,02/01/2015,C,Ladies Lower,15663,0,1,History,0,1
3696,02/08/2015,C,Ladies Lower,15663,0,0,History,0,6
3697,2/15/2015,C,Ladies Lower,15663,0,2,History,0,4
3698,2/22/2015,C,Ladies Lower,15663,1,1,History,0,6
3699,03/01/2015,C,Ladies Lower,15663,6,2,History,0,4
3700,03/08/2015,C,Ladies Lower,15663,1,1,History,0,6
3701,3/15/2015,C,Ladies Lower,15663,3,2,History,0,4
3702,3/22/2015,C,Ladies Lower,15663,0,1,History,1,4
3703,3/29/2015,C,Ladies Lower,15663,1,1,History,0,4
3704,04/05/2015,C,Ladies Lower,15663,1,1,History,0,4
3705,04/12/2015,C,Ladies Lower,15663,1,1,History,0,8
3706,4/19/2015,C,Ladies Lower,15663,2,3,History,0,4
3707,4/26/2015,C,Ladies Lower,15663,0,1,History,0,6
3708,05/03/2015,C,Ladies Lower,15663,3,2,History,0,4
3709,05/10/2015,C,Ladies Lower,15663,2,1,History,0,4
3710,5/17/2015,C,Ladies Lower,15663,1,1,History,1,6
3711,5/24/2015,C,Ladies Lower,15663,1,2,History,1,1
3712,5/31/2015,C,Ladies Lower,15663,Not Available,2,Forecast,no answer,0
3713,06/07/2015,C,Ladies Lower,15663,Not Available,2,Forecast,no answer,0
3714,6/14/2015,C,Ladies Lower,15663,Not Available,1,Forecast,no answer,0
3715,6/21/2015,C,Ladies Lower,15663,Not Available,2,Forecast,no answer,0
3716,6/28/2015,C,Ladies Lower,15663,Not Available,1,Forecast,no answer,0
3717,07/05/2015,C,Ladies Lower,15663,Not Available,1,Forecast,no answer,0
3718,07/12/2015,C,Ladies Lower,15663,Not Available,1,Forecast,no answer,0
3719,7/19/2015,C,Ladies Lower,15663,Not Available,1,Forecast,no answer,0
3720,7/26/2015,C,Ladies Lower,15663,Not Available,2,Forecast,no answer,0
3721,7/28/2013,A,Ladies Lower,15664,3,10,History,0,4
3722,08/04/2013,A,Ladies Lower,15664,24,19,History,0,4
3723,08/11/2013,A,Ladies Lower,15664,41,19,History,0,5
3724,8/18/2013,A,Ladies Lower,15664,24,26,History,0,3
3725,8/25/2013,A,Ladies Lower,15664,11,17,History,1,3
3726,09/01/2013,A,Ladies Lower,15664,13,16,History,0,3
3727,09/08/2013,A,Ladies Lower,15664,14,10,History,0,3
3728,9/15/2013,A,Ladies Lower,15664,10,12,History,1,3
3729,9/22/2013,A,Ladies Lower,15664,14,17,History,0,4
3730,9/29/2013,A,Ladies Lower,15664,15,20,History,0,3
3731,10/06/2013,A,Ladies Lower,15664,10,15,History,1,3
3732,10/13/2013,A,Ladies Lower,15664,13,17,History,0,4
3733,10/20/2013,A,Ladies Lower,15664,9,20,History,0,3
3734,10/27/2013,A,Ladies Lower,15664,38,16,History,0,4
3735,11/03/2013,A,Ladies Lower,15664,9,21,History,0,4
3736,11/10/2013,A,Ladies Lower,15664,14,19,History,0,3
3737,11/17/2013,A,Ladies Lower,15664,10,16,History,0,2
3738,11/24/2013,A,Ladies Lower,15664,10,8,History,0,3
3739,12/01/2013,A,Ladies Lower,15664,14,10,History,0,3
3740,12/08/2013,A,Ladies Lower,15664,7,11,History,1,3
3741,12/15/2013,A,Ladies Lower,15664,13,17,History,0,3
3742,12/22/2013,A,Ladies Lower,15664,13,12,History,0,3
3743,12/29/2013,A,Ladies Lower,15664,11,14,History,0,2
3744,01/05/2014,A,Ladies Lower,15664,5,7,History,1,2
3745,01/12/2014,A,Ladies Lower,15664,5,8,History,1,2
3746,1/19/2014,A,Ladies Lower,15664,9,9,History,0,3
3747,1/26/2014,A,Ladies Lower,15664,13,10,History,0,2
3748,02/02/2014,A,Ladies Lower,15664,13,9,History,0,3
3749,02/09/2014,A,Ladies Lower,15664,8,10,History,1,3
3750,2/16/2014,A,Ladies Lower,15664,7,12,History,1,2
3751,2/23/2014,A,Ladies Lower,15664,12,9,History,0,3
3752,03/02/2014,A,Ladies Lower,15664,7,13,History,0,3
3753,03/09/2014,A,Ladies Lower,15664,18,10,History,0,3
3754,3/16/2014,A,Ladies Lower,15664,9,14,History,0,3
3755,3/23/2014,A,Ladies Lower,15664,11,12,History,0,3
3756,3/30/2014,A,Ladies Lower,15664,8,10,History,1,2
3757,04/06/2014,A,Ladies Lower,15664,9,7,History,0,3
3758,4/13/2014,A,Ladies Lower,15664,10,13,History,0,2
3759,4/20/2014,A,Ladies Lower,15664,6,8,History,1,2
3760,4/27/2014,A,Ladies Lower,15664,11,9,History,0,2
3761,05/04/2014,A,Ladies Lower,15664,8,9,History,0,3
3762,05/11/2014,A,Ladies Lower,15664,11,13,History,0,3
3763,5/18/2014,A,Ladies Lower,15664,9,12,History,0,2
3764,5/25/2014,A,Ladies Lower,15664,5,9,History,1,2
3765,06/01/2014,A,Ladies Lower,15664,8,6,History,0,3
3766,06/08/2014,A,Ladies Lower,15664,6,13,History,0,3
3767,6/15/2014,A,Ladies Lower,15664,7,11,History,0,2
3768,6/22/2014,A,Ladies Lower,15664,7,5,History,0,2
3769,6/29/2014,A,Ladies Lower,15664,6,7,History,0,2
3770,07/06/2014,A,Ladies Lower,15664,4,5,History,0,3
3771,7/13/2014,A,Ladies Lower,15664,11,10,History,0,2
3772,7/20/2014,A,Ladies Lower,15664,0,7,History,1,2
3773,7/27/2014,A,Ladies Lower,15664,2,2,History,0,3
3774,08/03/2014,A,Ladies Lower,15664,14,13,History,0,3
3775,08/10/2014,A,Ladies Lower,15664,5,12,History,0,3
3776,8/17/2014,A,Ladies Lower,15664,2,10,History,1,2
3777,8/24/2014,A,Ladies Lower,15664,4,2,History,0,2
3778,8/31/2014,A,Ladies Lower,15664,0,4,History,1,1
3779,09/07/2014,A,Ladies Lower,15664,0,0,History,0,2
3780,9/14/2014,A,Ladies Lower,15664,0,2,History,0,2
3781,9/21/2014,A,Ladies Lower,15664,7,3,History,0,3
3782,9/28/2014,A,Ladies Lower,15664,26,10,History,0,3
3783,10/05/2014,A,Ladies Lower,15664,19,12,History,0,4
3784,10/12/2014,A,Ladies Lower,15664,30,18,History,0,5
3785,10/19/2014,A,Ladies Lower,15664,42,26,History,0,4
3786,10/26/2014,A,Ladies Lower,15664,8,24,History,1,3
3787,11/02/2014,A,Ladies Lower,15664,13,11,History,0,3
3788,11/09/2014,A,Ladies Lower,15664,15,16,History,0,2
3789,11/16/2014,A,Ladies Lower,15664,6,6,History,1,2
3790,11/23/2014,A,Ladies Lower,15664,6,8,History,1,2
3791,11/30/2014,A,Ladies Lower,15664,7,7,History,0,2
3792,12/07/2014,A,Ladies Lower,15664,11,8,History,0,3
3793,12/14/2014,A,Ladies Lower,15664,19,11,History,0,3
3794,12/21/2014,A,Ladies Lower,15664,4,12,History,1,2
3795,12/28/2014,A,Ladies Lower,15664,8,8,History,0,2
3796,01/04/2015,A,Ladies Lower,15664,9,5,History,0,2
3797,01/11/2015,A,Ladies Lower,15664,6,4,History,1,3
3798,1/18/2015,A,Ladies Lower,15664,7,10,History,0,3
3799,1/25/2015,A,Ladies Lower,15664,12,11,History,0,2
3800,02/01/2015,A,Ladies Lower,15664,2,4,History,0,2
3801,02/08/2015,A,Ladies Lower,15664,2,4,History,1,2
3802,2/15/2015,A,Ladies Lower,15664,4,5,History,0,2
3803,2/22/2015,A,Ladies Lower,15664,6,5,History,0,2
3804,03/01/2015,A,Ladies Lower,15664,7,9,History,0,2
3805,03/08/2015,A,Ladies Lower,15664,2,9,History,0,2
3806,3/15/2015,A,Ladies Lower,15664,9,8,History,0,2
3807,3/22/2015,A,Ladies Lower,15664,7,6,History,0,2
3808,3/29/2015,A,Ladies Lower,15664,4,3,History,0,2
3809,04/05/2015,A,Ladies Lower,15664,2,3,History,0,2
3810,04/12/2015,A,Ladies Lower,15664,10,8,History,0,2
3811,4/19/2015,A,Ladies Lower,15664,2,5,History,0,2
3812,4/26/2015,A,Ladies Lower,15664,6,5,History,0,2
3813,05/03/2015,A,Ladies Lower,15664,5,8,History,0,2
3814,05/10/2015,A,Ladies Lower,15664,8,6,History,0,2
3815,5/17/2015,A,Ladies Lower,15664,10,8,History,0,2
3816,5/24/2015,A,Ladies Lower,15664,7,5,History,1,1
3817,5/31/2015,A,Ladies Lower,15664,Not Available,6,Forecast,no answer,0
3818,06/07/2015,A,Ladies Lower,15664,Not Available,11,Forecast,no answer,0
3819,6/14/2015,A,Ladies Lower,15664,Not Available,13,Forecast,no answer,0
3820,6/21/2015,A,Ladies Lower,15664,Not Available,9,Forecast,no answer,0
3821,6/28/2015,A,Ladies Lower,15664,Not Available,5,Forecast,no answer,0
3822,07/05/2015,A,Ladies Lower,15664,Not Available,5,Forecast,no answer,0
3823,07/12/2015,A,Ladies Lower,15664,Not Available,8,Forecast,no answer,0
3824,7/19/2015,A,Ladies Lower,15664,Not Available,7,Forecast,no answer,0
3825,7/26/2015,A,Ladies Lower,15664,Not Available,4,Forecast,no answer,0
3826,9/21/2014,B,Ladies Lower,15664,11,11,History,0,2
3827,9/28/2014,B,Ladies Lower,15664,40,40,History,0,1
3828,10/05/2014,B,Ladies Lower,15664,17,17,History,0,1
3829,10/12/2014,B,Ladies Lower,15664,11,11,History,1,1
3830,10/19/2014,B,Ladies Lower,15664,25,25,History,0,1
3831,10/26/2014,B,Ladies Lower,15664,22,22,History,0,1
3832,11/02/2014,B,Ladies Lower,15664,11,11,History,1,1
3833,11/09/2014,B,Ladies Lower,15664,13,14,History,0,1
3834,11/16/2014,B,Ladies Lower,15664,22,25,History,0,1
3835,11/23/2014,B,Ladies Lower,15664,19,21,History,0,1
3836,11/30/2014,B,Ladies Lower,15664,12,11,History,1,1
3837,12/07/2014,B,Ladies Lower,15664,13,22,History,0,1
3838,12/14/2014,B,Ladies Lower,15664,21,21,History,0,1
3839,12/21/2014,B,Ladies Lower,15664,25,10,History,0,1
3840,12/28/2014,B,Ladies Lower,15664,15,10,History,0,1
3841,01/04/2015,B,Ladies Lower,15664,11,20,History,0,1
3842,01/11/2015,B,Ladies Lower,15664,7,17,History,1,1
3843,1/18/2015,B,Ladies Lower,15664,10,8,History,0,1
3844,1/25/2015,B,Ladies Lower,15664,14,14,History,0,1
3845,02/01/2015,B,Ladies Lower,15664,17,18,History,0,1
3846,02/08/2015,B,Ladies Lower,15664,15,15,History,0,1
3847,2/15/2015,B,Ladies Lower,15664,12,9,History,1,1
3848,2/22/2015,B,Ladies Lower,15664,16,12,History,0,1
3849,03/01/2015,B,Ladies Lower,15664,8,8,History,0,1
3850,03/08/2015,B,Ladies Lower,15664,7,6,History,0,1
3851,3/15/2015,B,Ladies Lower,15664,2,11,History,1,1
3852,3/22/2015,B,Ladies Lower,15664,4,14,History,0,1
3853,3/29/2015,B,Ladies Lower,15664,9,11,History,0,1
3854,04/05/2015,B,Ladies Lower,15664,5,7,History,0,1
3855,04/12/2015,B,Ladies Lower,15664,6,10,History,0,1
3856,4/19/2015,B,Ladies Lower,15664,3,4,History,1,1
3857,4/26/2015,B,Ladies Lower,15664,3,2,History,1,1
3858,05/03/2015,B,Ladies Lower,15664,5,2,History,0,1
3859,05/10/2015,B,Ladies Lower,15664,5,4,History,0,1
3860,5/17/2015,B,Ladies Lower,15664,5,6,History,0,1
3861,5/24/2015,B,Ladies Lower,15664,5,2,History,1,1
3862,5/31/2015,B,Ladies Lower,15664,Not Available,4,Forecast,no answer,0
3863,06/07/2015,B,Ladies Lower,15664,Not Available,0,Forecast,no answer,0
3864,6/14/2015,B,Ladies Lower,15664,Not Available,0,Forecast,no answer,0
3865,6/21/2015,B,Ladies Lower,15664,Not Available,0,Forecast,no answer,0
3866,6/28/2015,B,Ladies Lower,15664,Not Available,1,Forecast,no answer,0
3867,07/05/2015,B,Ladies Lower,15664,Not Available,1,Forecast,no answer,0
3868,07/12/2015,B,Ladies Lower,15664,Not Available,0,Forecast,no answer,0
3869,7/19/2015,B,Ladies Lower,15664,Not Available,0,Forecast,no answer,0
3870,7/26/2015,B,Ladies Lower,15664,Not Available,0,Forecast,no answer,0
3871,7/28/2013,C,Ladies Lower,15664,3,1,History,0,7
3872,08/04/2013,C,Ladies Lower,15664,4,7,History,0,6
3873,08/11/2013,C,Ladies Lower,15664,11,6,History,0,3
3874,8/18/2013,C,Ladies Lower,15664,3,2,History,0,2
3875,8/25/2013,C,Ladies Lower,15664,2,1,History,1,3
3876,09/01/2013,C,Ladies Lower,15664,2,2,History,0,4
3877,09/08/2013,C,Ladies Lower,15664,2,3,History,0,2
3878,9/15/2013,C,Ladies Lower,15664,3,1,History,0,3
3879,9/22/2013,C,Ladies Lower,15664,4,2,History,0,2
3880,9/29/2013,C,Ladies Lower,15664,3,1,History,0,9
3881,10/06/2013,C,Ladies Lower,15664,6,10,History,0,10
3882,10/13/2013,C,Ladies Lower,15664,8,12,History,0,14
3883,10/20/2013,C,Ladies Lower,15664,10,17,History,0,10
3884,10/27/2013,C,Ladies Lower,15664,29,12,History,0,4
3885,11/03/2013,C,Ladies Lower,15664,3,4,History,0,18
3886,11/10/2013,C,Ladies Lower,15664,5,22,History,0,4
3887,11/17/2013,C,Ladies Lower,15664,2,3,History,0,1
3888,11/24/2013,C,Ladies Lower,15664,2,0,History,0,1
3889,12/01/2013,C,Ladies Lower,15664,2,0,History,0,1
3890,12/08/2013,C,Ladies Lower,15664,4,0,History,0,2
3891,12/15/2013,C,Ladies Lower,15664,5,1,History,0,2
3892,12/22/2013,C,Ladies Lower,15664,4,1,History,0,3
3893,12/29/2013,C,Ladies Lower,15664,3,2,History,0,1
3894,01/05/2014,C,Ladies Lower,15664,2,0,History,0,2
3895,01/12/2014,C,Ladies Lower,15664,1,1,History,0,4
3896,1/19/2014,C,Ladies Lower,15664,6,3,History,0,4
3897,1/26/2014,C,Ladies Lower,15664,5,3,History,0,7
3898,02/02/2014,C,Ladies Lower,15664,6,8,History,0,4
3899,02/09/2014,C,Ladies Lower,15664,3,3,History,0,2
3900,2/16/2014,C,Ladies Lower,15664,2,1,History,0,2
3901,2/23/2014,C,Ladies Lower,15664,0,1,History,1,4
3902,03/02/2014,C,Ladies Lower,15664,0,3,History,1,4
3903,03/09/2014,C,Ladies Lower,15664,1,3,History,0,3
3904,3/16/2014,C,Ladies Lower,15664,3,2,History,0,5
3905,3/23/2014,C,Ladies Lower,15664,2,5,History,0,1
3906,3/30/2014,C,Ladies Lower,15664,2,0,History,0,2
3907,04/06/2014,C,Ladies Lower,15664,4,1,History,0,2
3908,4/13/2014,C,Ladies Lower,15664,2,1,History,0,4
3909,4/20/2014,C,Ladies Lower,15664,2,3,History,0,4
3910,4/27/2014,C,Ladies Lower,15664,8,4,History,0,4
3911,05/04/2014,C,Ladies Lower,15664,3,4,History,0,6
3912,05/11/2014,C,Ladies Lower,15664,4,6,History,0,4
3913,5/18/2014,C,Ladies Lower,15664,2,4,History,0,3
3914,5/25/2014,C,Ladies Lower,15664,5,2,History,0,4
3915,06/01/2014,C,Ladies Lower,15664,3,3,History,0,8
3916,06/08/2014,C,Ladies Lower,15664,6,9,History,0,8
3917,6/15/2014,C,Ladies Lower,15664,4,9,History,0,3
3918,6/22/2014,C,Ladies Lower,15664,1,2,History,1,7
3919,6/29/2014,C,Ladies Lower,15664,6,7,History,0,3
3920,07/06/2014,C,Ladies Lower,15664,7,2,History,0,3
3921,7/13/2014,C,Ladies Lower,15664,4,2,History,1,2
3922,7/20/2014,C,Ladies Lower,15664,5,1,History,0,1
3923,7/27/2014,C,Ladies Lower,15664,1,0,History,0,5
3924,08/03/2014,C,Ladies Lower,15664,7,5,History,0,7
3925,08/10/2014,C,Ladies Lower,15664,5,7,History,0,4
3926,8/17/2014,C,Ladies Lower,15664,2,3,History,1,2
3927,8/24/2014,C,Ladies Lower,15664,1,1,History,1,3
3928,8/31/2014,C,Ladies Lower,15664,4,2,History,0,2
3929,09/07/2014,C,Ladies Lower,15664,3,1,History,0,1
3930,9/14/2014,C,Ladies Lower,15664,0,0,History,1,2
3931,9/21/2014,C,Ladies Lower,15664,0,1,History,0,2
3932,9/28/2014,C,Ladies Lower,15664,3,1,History,0,11
3933,10/05/2014,C,Ladies Lower,15664,11,13,History,0,11
3934,10/12/2014,C,Ladies Lower,15664,12,13,History,0,15
3935,10/19/2014,C,Ladies Lower,15664,24,18,History,0,14
3936,10/26/2014,C,Ladies Lower,15664,2,17,History,0,1
3937,11/02/2014,C,Ladies Lower,15664,2,0,History,0,16
3938,11/09/2014,C,Ladies Lower,15664,1,19,History,1,3
3939,11/16/2014,C,Ladies Lower,15664,1,2,History,0,1
3940,11/23/2014,C,Ladies Lower,15664,1,0,History,0,1
3941,11/30/2014,C,Ladies Lower,15664,0,0,History,1,1
3942,12/07/2014,C,Ladies Lower,15664,1,0,History,0,1
3943,12/14/2014,C,Ladies Lower,15664,1,0,History,0,1
3944,12/21/2014,C,Ladies Lower,15664,3,0,History,0,1
3945,12/28/2014,C,Ladies Lower,15664,3,0,History,0,1
3946,01/04/2015,C,Ladies Lower,15664,1,0,History,1,2
3947,01/11/2015,C,Ladies Lower,15664,1,1,History,1,4
3948,1/18/2015,C,Ladies Lower,15664,2,3,History,0,4
3949,1/25/2015,C,Ladies Lower,15664,4,3,History,0,3
3950,02/01/2015,C,Ladies Lower,15664,5,2,History,0,2
3951,02/08/2015,C,Ladies Lower,15664,2,1,History,0,1
3952,2/15/2015,C,Ladies Lower,15664,1,0,History,1,3
3953,2/22/2015,C,Ladies Lower,15664,2,2,History,0,6
3954,03/01/2015,C,Ladies Lower,15664,7,6,History,0,5
3955,03/08/2015,C,Ladies Lower,15664,1,5,History,0,4
3956,3/15/2015,C,Ladies Lower,15664,2,3,History,0,3
3957,3/22/2015,C,Ladies Lower,15664,2,2,History,0,3
3958,3/29/2015,C,Ladies Lower,15664,1,2,History,1,3
3959,04/05/2015,C,Ladies Lower,15664,2,2,History,0,3
3960,04/12/2015,C,Ladies Lower,15664,1,2,History,0,4
3961,4/19/2015,C,Ladies Lower,15664,1,4,History,0,3
3962,4/26/2015,C,Ladies Lower,15664,1,2,History,0,4
3963,05/03/2015,C,Ladies Lower,15664,2,4,History,0,4
3964,05/10/2015,C,Ladies Lower,15664,2,3,History,0,3
3965,5/17/2015,C,Ladies Lower,15664,6,2,History,0,1
3966,5/24/2015,C,Ladies Lower,15664,2,0,History,0,1
3967,5/31/2015,C,Ladies Lower,15664,Not Available,1,Forecast,no answer,0
3968,06/07/2015,C,Ladies Lower,15664,Not Available,22,Forecast,no answer,0
3969,6/14/2015,C,Ladies Lower,15664,Not Available,10,Forecast,no answer,0
3970,6/21/2015,C,Ladies Lower,15664,Not Available,6,Forecast,no answer,0
3971,6/28/2015,C,Ladies Lower,15664,Not Available,3,Forecast,no answer,0
3972,07/05/2015,C,Ladies Lower,15664,Not Available,3,Forecast,no answer,0
3973,07/12/2015,C,Ladies Lower,15664,Not Available,1,Forecast,no answer,0
3974,7/19/2015,C,Ladies Lower,15664,Not Available,3,Forecast,no answer,0
3975,7/26/2015,C,Ladies Lower,15664,Not Available,5,Forecast,no answer,0
3976,7/28/2013,A,Ladies Lower,15665,0,1,History,0,5
3977,08/04/2013,A,Ladies Lower,15665,1,3,History,0,3
3978,08/11/2013,A,Ladies Lower,15665,4,1,History,0,3
3979,8/18/2013,A,Ladies Lower,15665,0,1,History,0,1
3980,8/25/2013,A,Ladies Lower,15665,1,0,History,0,1
3981,09/01/2013,A,Ladies Lower,15665,0,0,History,0,1
3982,09/08/2013,A,Ladies Lower,15665,0,0,History,0,1
3983,9/15/2013,A,Ladies Lower,15665,0,0,History,0,3
3984,9/22/2013,A,Ladies Lower,15665,0,1,History,0,3
3985,9/29/2013,A,Ladies Lower,15665,0,1,History,0,1
3986,10/06/2013,A,Ladies Lower,15665,0,0,History,0,1
3987,10/13/2013,A,Ladies Lower,15665,0,0,History,0,3
3988,10/20/2013,A,Ladies Lower,15665,1,1,History,0,1
3989,10/27/2013,A,Ladies Lower,15665,0,0,History,0,1
3990,11/03/2013,A,Ladies Lower,15665,0,0,History,0,1
3991,11/10/2013,A,Ladies Lower,15665,0,0,History,0,3
3992,11/17/2013,A,Ladies Lower,15665,0,1,History,0,1
3993,11/24/2013,A,Ladies Lower,15665,0,0,History,0,1
3994,12/01/2013,A,Ladies Lower,15665,0,0,History,0,3
3995,12/08/2013,A,Ladies Lower,15665,0,1,History,0,3
3996,12/15/2013,A,Ladies Lower,15665,0,1,History,0,1
3997,12/22/2013,A,Ladies Lower,15665,0,0,History,0,1
3998,12/29/2013,A,Ladies Lower,15665,0,0,History,0,3
3999,01/05/2014,A,Ladies Lower,15665,0,1,History,0,1
4000,01/12/2014,A,Ladies Lower,15665,1,0,History,0,3
4001,1/19/2014,A,Ladies Lower,15665,2,1,History,0,1
4002,1/26/2014,A,Ladies Lower,15665,0,0,History,0,1
4003,02/02/2014,A,Ladies Lower,15665,0,0,History,0,1
4004,02/09/2014,A,Ladies Lower,15665,0,0,History,0,3
4005,2/16/2014,A,Ladies Lower,15665,1,1,History,0,1
4006,2/23/2014,A,Ladies Lower,15665,0,0,History,0,3
4007,03/02/2014,A,Ladies Lower,15665,1,1,History,0,3
4008,03/09/2014,A,Ladies Lower,15665,0,1,History,0,4
4009,3/16/2014,A,Ladies Lower,15665,1,2,History,0,1
4010,3/23/2014,A,Ladies Lower,15665,1,0,History,0,3
4011,3/30/2014,A,Ladies Lower,15665,1,1,History,0,3
4012,04/06/2014,A,Ladies Lower,15665,2,1,History,0,3
4013,4/13/2014,A,Ladies Lower,15665,0,1,History,1,4
4014,4/20/2014,A,Ladies Lower,15665,1,2,History,0,3
4015,4/27/2014,A,Ladies Lower,15665,0,1,History,0,1
4016,05/04/2014,A,Ladies Lower,15665,0,0,History,0,3
4017,05/11/2014,A,Ladies Lower,15665,0,1,History,0,4
4018,5/18/2014,A,Ladies Lower,15665,3,2,History,0,1
4019,5/25/2014,A,Ladies Lower,15665,0,0,History,0,1
4020,06/01/2014,A,Ladies Lower,15665,0,0,History,0,4
4021,06/08/2014,A,Ladies Lower,15665,2,2,History,0,5
4022,6/15/2014,A,Ladies Lower,15665,3,3,History,0,3
4023,6/22/2014,A,Ladies Lower,15665,1,1,History,0,3
4024,6/29/2014,A,Ladies Lower,15665,0,1,History,1,4
4025,07/06/2014,A,Ladies Lower,15665,0,2,History,0,4
4026,7/13/2014,A,Ladies Lower,15665,0,2,History,0,3
4027,7/20/2014,A,Ladies Lower,15665,3,1,History,0,3
4028,7/27/2014,A,Ladies Lower,15665,0,1,History,0,4
4029,08/03/2014,A,Ladies Lower,15665,1,2,History,0,3
4030,08/10/2014,A,Ladies Lower,15665,0,1,History,0,1
4031,8/17/2014,A,Ladies Lower,15665,0,0,History,0,1
4032,8/24/2014,A,Ladies Lower,15665,1,0,History,0,1
4033,8/31/2014,A,Ladies Lower,15665,0,0,History,0,1
4034,09/07/2014,A,Ladies Lower,15665,0,0,History,0,1
4035,9/14/2014,A,Ladies Lower,15665,0,0,History,0,1
4036,9/21/2014,A,Ladies Lower,15665,0,0,History,0,1
4037,9/28/2014,A,Ladies Lower,15665,0,0,History,0,1
4038,10/05/2014,A,Ladies Lower,15665,0,0,History,0,1
4039,10/12/2014,A,Ladies Lower,15665,1,0,History,0,1
4040,10/19/2014,A,Ladies Lower,15665,0,0,History,0,1
4041,10/26/2014,A,Ladies Lower,15665,0,0,History,0,1
4042,11/02/2014,A,Ladies Lower,15665,0,0,History,0,1
4043,11/09/2014,A,Ladies Lower,15665,0,0,History,0,1
4044,11/16/2014,A,Ladies Lower,15665,1,0,History,0,1
4045,11/23/2014,A,Ladies Lower,15665,0,0,History,0,3
4046,11/30/2014,A,Ladies Lower,15665,0,1,History,0,3
4047,12/07/2014,A,Ladies Lower,15665,1,1,History,0,3
4048,12/14/2014,A,Ladies Lower,15665,3,1,History,0,3
4049,12/21/2014,A,Ladies Lower,15665,1,1,History,0,3
4050,12/28/2014,A,Ladies Lower,15665,1,1,History,1,3
4051,01/04/2015,A,Ladies Lower,15665,2,1,History,0,3
4052,01/11/2015,A,Ladies Lower,15665,0,1,History,1,3
4053,1/18/2015,A,Ladies Lower,15665,0,1,History,0,3
4054,1/25/2015,A,Ladies Lower,15665,0,1,History,0,3
4055,02/01/2015,A,Ladies Lower,15665,0,1,History,0,3
4056,02/08/2015,A,Ladies Lower,15665,0,1,History,0,4
4057,2/15/2015,A,Ladies Lower,15665,3,2,History,0,3
4058,2/22/2015,A,Ladies Lower,15665,0,1,History,0,3
4059,03/01/2015,A,Ladies Lower,15665,0,1,History,1,3
4060,03/08/2015,A,Ladies Lower,15665,1,1,History,0,4
4061,3/15/2015,A,Ladies Lower,15665,4,2,History,0,3
4062,3/22/2015,A,Ladies Lower,15665,0,1,History,0,3
4063,3/29/2015,A,Ladies Lower,15665,1,1,History,0,4
4064,04/05/2015,A,Ladies Lower,15665,0,2,History,0,3
4065,04/12/2015,A,Ladies Lower,15665,3,1,History,0,4
4066,4/19/2015,A,Ladies Lower,15665,1,2,History,0,3
4067,4/26/2015,A,Ladies Lower,15665,1,1,History,0,3
4068,05/03/2015,A,Ladies Lower,15665,0,1,History,1,3
4069,05/10/2015,A,Ladies Lower,15665,0,1,History,0,5
4070,5/17/2015,A,Ladies Lower,15665,1,3,History,0,1
4071,5/24/2015,A,Ladies Lower,15665,0,0,History,0,1
4072,5/31/2015,A,Ladies Lower,15665,Not Available,1,Forecast,no answer,0
4073,06/07/2015,A,Ladies Lower,15665,Not Available,1,Forecast,no answer,0
4074,6/14/2015,A,Ladies Lower,15665,Not Available,1,Forecast,no answer,0
4075,6/21/2015,A,Ladies Lower,15665,Not Available,2,Forecast,no answer,0
4076,6/28/2015,A,Ladies Lower,15665,Not Available,0,Forecast,no answer,0
4077,07/05/2015,A,Ladies Lower,15665,Not Available,0,Forecast,no answer,0
4078,07/12/2015,A,Ladies Lower,15665,Not Available,1,Forecast,no answer,0
4079,7/19/2015,A,Ladies Lower,15665,Not Available,3,Forecast,no answer,0
4080,7/26/2015,A,Ladies Lower,15665,Not Available,0,Forecast,no answer,0
4081,9/28/2014,B,Ladies Lower,15665,7,7,History,0,2
4082,10/05/2014,B,Ladies Lower,15665,4,4,History,0,1
4083,10/12/2014,B,Ladies Lower,15665,0,0,History,0,1
4084,10/19/2014,B,Ladies Lower,15665,0,0,History,0,1
4085,10/26/2014,B,Ladies Lower,15665,0,0,History,0,1
4086,11/02/2014,B,Ladies Lower,15665,0,0,History,0,1
4087,11/09/2014,B,Ladies Lower,15665,1,1,History,0,2
4088,11/16/2014,B,Ladies Lower,15665,3,4,History,0,1
4089,11/23/2014,B,Ladies Lower,15665,0,1,History,0,1
4090,11/30/2014,B,Ladies Lower,15665,0,0,History,0,1
4091,12/07/2014,B,Ladies Lower,15665,0,0,History,0,1
4092,12/14/2014,B,Ladies Lower,15665,0,0,History,0,1
4093,12/21/2014,B,Ladies Lower,15665,0,0,History,0,1
4094,12/28/2014,B,Ladies Lower,15665,0,1,History,0,1
4095,01/04/2015,B,Ladies Lower,15665,0,2,History,0,1
4096,01/11/2015,B,Ladies Lower,15665,0,0,History,0,1
4097,1/18/2015,B,Ladies Lower,15665,0,0,History,0,1
4098,1/25/2015,B,Ladies Lower,15665,2,0,History,0,1
4099,02/01/2015,B,Ladies Lower,15665,1,0,History,0,1
