Date of Sale,City,Department,Product,Sale,Predicted Sale,Flag
6/1/2014,C,Home Furnishing,17518,0,0,History
6/8/2014,C,Home Furnishing,17518,0,0,History
6/15/2014,C,Home Furnishing,17518,0,1,History
6/22/2014,C,Home Furnishing,17518,0,1,History
6/29/2014,C,Home Furnishing,17518,1,0,History
7/6/2014,C,Home Furnishing,17518,1,1,History
7/13/2014,C,Home Furnishing,17518,2,0,History
7/20/2014,C,Home Furnishing,17518,4,0,History
7/27/2014,C,Home Furnishing,17518,0,2,History
8/3/2014,C,Home Furnishing,17518,2,2,History
8/10/2014,C,Home Furnishing,17518,4,2,History
8/17/2014,C,Home Furnishing,17518,0,4,History
8/24/2014,C,Home Furnishing,17518,0,2,History
8/31/2014,C,Home Furnishing,17518,0,0,History
9/7/2014,C,Home Furnishing,17518,0,0,History
9/14/2014,C,Home Furnishing,17518,0,0,History
9/21/2014,C,Home Furnishing,17518,0,1,History
9/28/2014,C,Home Furnishing,17518,0,1,History
10/5/2014,C,Home Furnishing,17518,0,0,History
10/12/2014,C,Home Furnishing,17518,2,1,History
10/19/2014,C,Home Furnishing,17518,1,1,History
10/26/2014,C,Home Furnishing,17518,0,1,History
11/2/2014,C,Home Furnishing,17518,0,0,History
11/9/2014,C,Home Furnishing,17518,0,1,History
11/16/2014,C,Home Furnishing,17518,0,1,History
11/23/2014,C,Home Furnishing,17518,0,0,History
11/30/2014,C,Home Furnishing,17518,1,1,History
12/7/2014,C,Home Furnishing,17518,0,0,History
12/14/2014,C,Home Furnishing,17518,0,0,History
12/21/2014,C,Home Furnishing,17518,0,0,History
12/28/2014,C,Home Furnishing,17518,0,0,History
1/4/2015,C,Home Furnishing,17518,0,1,History
1/11/2015,C,Home Furnishing,17518,0,0,History
1/18/2015,C,Home Furnishing,17518,0,1,History
1/25/2015,C,Home Furnishing,17518,0,0,History
2/1/2015,C,Home Furnishing,17518,0,0,History
2/8/2015,C,Home Furnishing,17518,0,0,History
2/15/2015,C,Home Furnishing,17518,0,0,History
2/22/2015,C,Home Furnishing,17518,0,1,History
3/1/2015,C,Home Furnishing,17518,0,0,History
3/8/2015,C,Home Furnishing,17518,2,1,History
3/15/2015,C,Home Furnishing,17518,2,1,History
3/22/2015,C,Home Furnishing,17518,0,1,History
3/29/2015,C,Home Furnishing,17518,0,0,History
4/5/2015,C,Home Furnishing,17518,0,0,History
4/12/2015,C,Home Furnishing,17518,0,1,History
4/19/2015,C,Home Furnishing,17518,1,0,History
4/26/2015,C,Home Furnishing,17518,2,2,History
5/3/2015,C,Home Furnishing,17518,0,1,History
5/10/2015,C,Home Furnishing,17518,2,0,History
5/17/2015,C,Home Furnishing,17518,4,1,History
5/24/2015,C,Home Furnishing,17518,0,3,History
5/31/2015,C,Home Furnishing,17518,Not Available,2,Forecast
6/7/2015,C,Home Furnishing,17518,Not Available,2,Forecast
6/14/2015,C,Home Furnishing,17518,Not Available,3,Forecast
6/21/2015,C,Home Furnishing,17518,Not Available,2,Forecast
6/28/2015,C,Home Furnishing,17518,Not Available,2,Forecast
7/5/2015,C,Home Furnishing,17518,Not Available,2,Forecast
7/12/2015,C,Home Furnishing,17518,Not Available,1,Forecast
7/19/2015,C,Home Furnishing,17518,Not Available,1,Forecast
7/26/2015,C,Home Furnishing,17518,Not Available,2,Forecast
10/27/2013,A,Home Furnishing,17540,2,2,History
11/3/2013,A,Home Furnishing,17540,0,0,History
11/10/2013,A,Home Furnishing,17540,2,2,History
11/17/2013,A,Home Furnishing,17540,2,2,History
11/24/2013,A,Home Furnishing,17540,0,0,History
12/1/2013,A,Home Furnishing,17540,3,3,History
12/8/2013,A,Home Furnishing,17540,1,1,History
12/15/2013,A,Home Furnishing,17540,4,4,History
12/22/2013,A,Home Furnishing,17540,0,0,History
12/29/2013,A,Home Furnishing,17540,0,0,History
1/5/2014,A,Home Furnishing,17540,1,1,History
1/12/2014,A,Home Furnishing,17540,0,0,History
1/19/2014,A,Home Furnishing,17540,0,1,History
1/26/2014,A,Home Furnishing,17540,0,1,History
2/2/2014,A,Home Furnishing,17540,0,1,History
2/9/2014,A,Home Furnishing,17540,0,0,History
2/16/2014,A,Home Furnishing,17540,0,0,History
2/23/2014,A,Home Furnishing,17540,0,0,History
3/2/2014,A,Home Furnishing,17540,0,0,History
3/9/2014,A,Home Furnishing,17540,0,0,History
3/16/2014,A,Home Furnishing,17540,0,0,History
3/23/2014,A,Home Furnishing,17540,0,1,History
3/30/2014,A,Home Furnishing,17540,0,1,History
4/6/2014,A,Home Furnishing,17540,0,0,History
4/13/2014,A,Home Furnishing,17540,0,0,History
4/20/2014,A,Home Furnishing,17540,0,0,History
4/27/2014,A,Home Furnishing,17540,0,0,History
5/4/2014,A,Home Furnishing,17540,0,0,History
5/11/2014,A,Home Furnishing,17540,0,0,History
5/18/2014,A,Home Furnishing,17540,0,0,History
5/25/2014,A,Home Furnishing,17540,0,0,History
6/1/2014,A,Home Furnishing,17540,2,2,History
6/8/2014,A,Home Furnishing,17540,3,2,History
6/15/2014,A,Home Furnishing,17540,1,1,History
6/22/2014,A,Home Furnishing,17540,6,6,History
6/29/2014,A,Home Furnishing,17540,3,3,History
7/6/2014,A,Home Furnishing,17540,8,7,History
7/13/2014,A,Home Furnishing,17540,9,9,History
7/20/2014,A,Home Furnishing,17540,9,9,History
7/27/2014,A,Home Furnishing,17540,5,5,History
8/3/2014,A,Home Furnishing,17540,0,0,History
8/10/2014,A,Home Furnishing,17540,2,2,History
8/17/2014,A,Home Furnishing,17540,0,0,History
8/24/2014,A,Home Furnishing,17540,0,0,History
8/31/2014,A,Home Furnishing,17540,0,0,History
9/7/2014,A,Home Furnishing,17540,0,0,History
9/14/2014,A,Home Furnishing,17540,0,0,History
9/21/2014,A,Home Furnishing,17540,2,2,History
9/28/2014,A,Home Furnishing,17540,7,7,History
10/5/2014,A,Home Furnishing,17540,0,0,History
10/12/2014,A,Home Furnishing,17540,0,0,History
10/19/2014,A,Home Furnishing,17540,2,2,History
10/26/2014,A,Home Furnishing,17540,2,2,History
11/2/2014,A,Home Furnishing,17540,0,0,History
11/9/2014,A,Home Furnishing,17540,0,1,History
11/16/2014,A,Home Furnishing,17540,0,1,History
11/23/2014,A,Home Furnishing,17540,1,0,History
11/30/2014,A,Home Furnishing,17540,0,1,History
12/7/2014,A,Home Furnishing,17540,0,0,History
12/14/2014,A,Home Furnishing,17540,0,1,History
12/21/2014,A,Home Furnishing,17540,0,0,History
12/28/2014,A,Home Furnishing,17540,0,0,History
1/4/2015,A,Home Furnishing,17540,0,0,History
1/11/2015,A,Home Furnishing,17540,0,0,History
1/18/2015,A,Home Furnishing,17540,0,0,History
1/25/2015,A,Home Furnishing,17540,1,0,History
2/1/2015,A,Home Furnishing,17540,0,0,History
2/8/2015,A,Home Furnishing,17540,0,1,History
2/15/2015,A,Home Furnishing,17540,2,1,History
2/22/2015,A,Home Furnishing,17540,0,0,History
3/1/2015,A,Home Furnishing,17540,0,1,History
3/8/2015,A,Home Furnishing,17540,0,0,History
3/15/2015,A,Home Furnishing,17540,0,0,History
3/22/2015,A,Home Furnishing,17540,0,0,History
3/29/2015,A,Home Furnishing,17540,4,2,History
4/5/2015,A,Home Furnishing,17540,0,1,History
4/12/2015,A,Home Furnishing,17540,2,2,History
4/19/2015,A,Home Furnishing,17540,1,1,History
4/26/2015,A,Home Furnishing,17540,0,1,History
5/3/2015,A,Home Furnishing,17540,0,1,History
5/10/2015,A,Home Furnishing,17540,0,0,History
5/17/2015,A,Home Furnishing,17540,1,2,History
5/24/2015,A,Home Furnishing,17540,1,1,History
5/31/2015,A,Home Furnishing,17540,Not Available,2,Forecast
6/7/2015,A,Home Furnishing,17540,Not Available,4,Forecast
6/14/2015,A,Home Furnishing,17540,Not Available,1,Forecast
6/21/2015,A,Home Furnishing,17540,Not Available,6,Forecast
6/28/2015,A,Home Furnishing,17540,Not Available,3,Forecast
7/5/2015,A,Home Furnishing,17540,Not Available,9,Forecast
7/12/2015,A,Home Furnishing,17540,Not Available,10,Forecast
7/19/2015,A,Home Furnishing,17540,Not Available,9,Forecast
7/26/2015,A,Home Furnishing,17540,Not Available,5,Forecast
9/28/2014,B,Home Furnishing,17540,1,1,History
10/5/2014,B,Home Furnishing,17540,2,2,History
10/12/2014,B,Home Furnishing,17540,0,0,History
10/19/2014,B,Home Furnishing,17540,1,1,History
10/26/2014,B,Home Furnishing,17540,0,0,History
11/2/2014,B,Home Furnishing,17540,0,0,History
11/9/2014,B,Home Furnishing,17540,0,0,History
11/16/2014,B,Home Furnishing,17540,0,1,History
11/23/2014,B,Home Furnishing,17540,0,1,History
11/30/2014,B,Home Furnishing,17540,0,0,History
12/7/2014,B,Home Furnishing,17540,0,0,History
12/14/2014,B,Home Furnishing,17540,0,0,History
12/21/2014,B,Home Furnishing,17540,2,0,History
12/28/2014,B,Home Furnishing,17540,0,1,History
1/4/2015,B,Home Furnishing,17540,0,0,History
1/11/2015,B,Home Furnishing,17540,0,0,History
1/18/2015,B,Home Furnishing,17540,0,0,History
1/25/2015,B,Home Furnishing,17540,0,0,History
2/1/2015,B,Home Furnishing,17540,0,0,History
2/8/2015,B,Home Furnishing,17540,0,1,History
2/15/2015,B,Home Furnishing,17540,0,0,History
2/22/2015,B,Home Furnishing,17540,0,0,History
3/1/2015,B,Home Furnishing,17540,0,0,History
3/8/2015,B,Home Furnishing,17540,0,0,History
3/15/2015,B,Home Furnishing,17540,0,0,History
3/22/2015,B,Home Furnishing,17540,1,0,History
3/29/2015,B,Home Furnishing,17540,1,1,History
4/5/2015,B,Home Furnishing,17540,1,0,History
4/12/2015,B,Home Furnishing,17540,5,1,History
4/19/2015,B,Home Furnishing,17540,0,1,History
4/26/2015,B,Home Furnishing,17540,1,1,History
5/3/2015,B,Home Furnishing,17540,0,1,History
5/10/2015,B,Home Furnishing,17540,1,1,History
5/17/2015,B,Home Furnishing,17540,2,1,History
5/24/2015,B,Home Furnishing,17540,0,1,History
5/31/2015,B,Home Furnishing,17540,Not Available,2,Forecast
6/7/2015,B,Home Furnishing,17540,Not Available,1,Forecast
6/14/2015,B,Home Furnishing,17540,Not Available,1,Forecast
6/21/2015,B,Home Furnishing,17540,Not Available,1,Forecast
6/28/2015,B,Home Furnishing,17540,Not Available,1,Forecast
7/5/2015,B,Home Furnishing,17540,Not Available,1,Forecast
7/12/2015,B,Home Furnishing,17540,Not Available,1,Forecast
7/19/2015,B,Home Furnishing,17540,Not Available,1,Forecast
7/26/2015,B,Home Furnishing,17540,Not Available,1,Forecast
11/17/2013,C,Home Furnishing,17540,1,1,History
11/24/2013,C,Home Furnishing,17540,0,0,History
12/1/2013,C,Home Furnishing,17540,0,0,History
12/8/2013,C,Home Furnishing,17540,0,0,History
12/15/2013,C,Home Furnishing,17540,1,1,History
12/22/2013,C,Home Furnishing,17540,1,1,History
12/29/2013,C,Home Furnishing,17540,0,0,History
1/5/2014,C,Home Furnishing,17540,0,0,History
1/12/2014,C,Home Furnishing,17540,0,0,History
1/19/2014,C,Home Furnishing,17540,0,0,History
1/26/2014,C,Home Furnishing,17540,0,0,History
2/2/2014,C,Home Furnishing,17540,0,1,History
2/9/2014,C,Home Furnishing,17540,0,0,History
2/16/2014,C,Home Furnishing,17540,1,0,History
2/23/2014,C,Home Furnishing,17540,0,0,History
3/2/2014,C,Home Furnishing,17540,0,0,History
3/9/2014,C,Home Furnishing,17540,1,1,History
3/16/2014,C,Home Furnishing,17540,0,0,History
3/23/2014,C,Home Furnishing,17540,0,0,History
3/30/2014,C,Home Furnishing,17540,0,1,History
4/6/2014,C,Home Furnishing,17540,0,0,History
4/13/2014,C,Home Furnishing,17540,0,0,History
4/20/2014,C,Home Furnishing,17540,0,0,History
4/27/2014,C,Home Furnishing,17540,0,1,History
5/4/2014,C,Home Furnishing,17540,0,0,History
5/11/2014,C,Home Furnishing,17540,0,1,History
5/18/2014,C,Home Furnishing,17540,0,1,History
5/25/2014,C,Home Furnishing,17540,1,1,History
6/1/2014,C,Home Furnishing,17540,2,2,History
6/8/2014,C,Home Furnishing,17540,0,0,History
6/15/2014,C,Home Furnishing,17540,1,1,History
6/22/2014,C,Home Furnishing,17540,0,0,History
6/29/2014,C,Home Furnishing,17540,0,0,History
7/6/2014,C,Home Furnishing,17540,2,2,History
7/13/2014,C,Home Furnishing,17540,2,2,History
7/20/2014,C,Home Furnishing,17540,2,2,History
7/27/2014,C,Home Furnishing,17540,3,3,History
8/3/2014,C,Home Furnishing,17540,0,0,History
8/10/2014,C,Home Furnishing,17540,3,3,History
8/17/2014,C,Home Furnishing,17540,4,4,History
8/24/2014,C,Home Furnishing,17540,2,2,History
8/31/2014,C,Home Furnishing,17540,2,2,History
9/7/2014,C,Home Furnishing,17540,4,4,History
9/14/2014,C,Home Furnishing,17540,1,1,History
9/21/2014,C,Home Furnishing,17540,0,0,History
9/28/2014,C,Home Furnishing,17540,0,0,History
10/5/2014,C,Home Furnishing,17540,1,1,History
10/12/2014,C,Home Furnishing,17540,0,0,History
10/19/2014,C,Home Furnishing,17540,2,2,History
10/26/2014,C,Home Furnishing,17540,0,0,History
11/2/2014,C,Home Furnishing,17540,0,0,History
11/9/2014,C,Home Furnishing,17540,0,0,History
11/16/2014,C,Home Furnishing,17540,0,1,History
11/23/2014,C,Home Furnishing,17540,0,0,History
11/30/2014,C,Home Furnishing,17540,0,0,History
12/7/2014,C,Home Furnishing,17540,0,0,History
12/14/2014,C,Home Furnishing,17540,0,1,History
12/21/2014,C,Home Furnishing,17540,0,1,History
12/28/2014,C,Home Furnishing,17540,0,0,History
1/4/2015,C,Home Furnishing,17540,0,0,History
1/11/2015,C,Home Furnishing,17540,0,0,History
1/18/2015,C,Home Furnishing,17540,0,0,History
1/25/2015,C,Home Furnishing,17540,0,0,History
2/1/2015,C,Home Furnishing,17540,0,0,History
2/8/2015,C,Home Furnishing,17540,0,0,History
2/15/2015,C,Home Furnishing,17540,0,1,History
2/22/2015,C,Home Furnishing,17540,0,0,History
3/1/2015,C,Home Furnishing,17540,0,0,History
3/8/2015,C,Home Furnishing,17540,0,1,History
3/15/2015,C,Home Furnishing,17540,1,1,History
3/22/2015,C,Home Furnishing,17540,0,0,History
3/29/2015,C,Home Furnishing,17540,2,1,History
4/5/2015,C,Home Furnishing,17540,1,1,History
4/12/2015,C,Home Furnishing,17540,0,0,History
4/19/2015,C,Home Furnishing,17540,0,1,History
4/26/2015,C,Home Furnishing,17540,2,1,History
5/3/2015,C,Home Furnishing,17540,0,1,History
5/10/2015,C,Home Furnishing,17540,1,1,History
5/17/2015,C,Home Furnishing,17540,2,2,History
5/24/2015,C,Home Furnishing,17540,1,1,History
5/31/2015,C,Home Furnishing,17540,Not Available,2,Forecast
6/7/2015,C,Home Furnishing,17540,Not Available,0,Forecast
6/14/2015,C,Home Furnishing,17540,Not Available,1,Forecast
6/21/2015,C,Home Furnishing,17540,Not Available,0,Forecast
6/28/2015,C,Home Furnishing,17540,Not Available,0,Forecast
7/5/2015,C,Home Furnishing,17540,Not Available,2,Forecast
7/12/2015,C,Home Furnishing,17540,Not Available,2,Forecast
7/19/2015,C,Home Furnishing,17540,Not Available,2,Forecast
7/26/2015,C,Home Furnishing,17540,Not Available,3,Forecast
7/28/2013,A,Home Furnishing,243,1,1,History
8/4/2013,A,Home Furnishing,243,1,1,History
8/11/2013,A,Home Furnishing,243,0,0,History
8/18/2013,A,Home Furnishing,243,0,0,History
8/25/2013,A,Home Furnishing,243,2,0,History
9/1/2013,A,Home Furnishing,243,0,0,History
9/8/2013,A,Home Furnishing,243,0,0,History
9/15/2013,A,Home Furnishing,243,0,0,History
9/22/2013,A,Home Furnishing,243,0,0,History
9/29/2013,A,Home Furnishing,243,2,1,History
10/6/2013,A,Home Furnishing,243,0,0,History
10/13/2013,A,Home Furnishing,243,5,2,History
10/20/2013,A,Home Furnishing,243,2,2,History
10/27/2013,A,Home Furnishing,243,4,2,History
11/3/2013,A,Home Furnishing,243,0,1,History
11/10/2013,A,Home Furnishing,243,0,0,History
11/17/2013,A,Home Furnishing,243,0,1,History
11/24/2013,A,Home Furnishing,243,0,0,History
12/1/2013,A,Home Furnishing,243,0,1,History
12/8/2013,A,Home Furnishing,243,0,0,History
12/15/2013,A,Home Furnishing,243,0,1,History
12/22/2013,A,Home Furnishing,243,0,0,History
12/29/2013,A,Home Furnishing,243,0,1,History
1/5/2014,A,Home Furnishing,243,0,1,History
1/12/2014,A,Home Furnishing,243,0,0,History
1/19/2014,A,Home Furnishing,243,1,1,History
1/26/2014,A,Home Furnishing,243,0,0,History
2/2/2014,A,Home Furnishing,243,1,1,History
2/9/2014,A,Home Furnishing,243,2,1,History
2/16/2014,A,Home Furnishing,243,0,1,History
2/23/2014,A,Home Furnishing,243,0,1,History
3/2/2014,A,Home Furnishing,243,1,0,History
3/9/2014,A,Home Furnishing,243,3,3,History
3/16/2014,A,Home Furnishing,243,2,0,History
3/23/2014,A,Home Furnishing,243,6,3,History
3/30/2014,A,Home Furnishing,243,2,3,History
4/6/2014,A,Home Furnishing,243,1,3,History
4/13/2014,A,Home Furnishing,243,2,2,History
4/20/2014,A,Home Furnishing,243,3,2,History
4/27/2014,A,Home Furnishing,243,0,2,History
5/4/2014,A,Home Furnishing,243,0,2,History
5/11/2014,A,Home Furnishing,243,0,2,History
5/18/2014,A,Home Furnishing,243,2,3,History
5/25/2014,A,Home Furnishing,243,2,1,History
6/1/2014,A,Home Furnishing,243,3,2,History
6/8/2014,A,Home Furnishing,243,3,2,History
6/15/2014,A,Home Furnishing,243,1,3,History
6/22/2014,A,Home Furnishing,243,0,0,History
6/29/2014,A,Home Furnishing,243,1,1,History
7/6/2014,A,Home Furnishing,243,0,3,History
7/13/2014,A,Home Furnishing,243,1,1,History
7/20/2014,A,Home Furnishing,243,1,1,History
7/27/2014,A,Home Furnishing,243,0,2,History
8/3/2014,A,Home Furnishing,243,0,1,History
8/10/2014,A,Home Furnishing,243,0,0,History
8/17/2014,A,Home Furnishing,243,0,0,History
8/24/2014,A,Home Furnishing,243,0,1,History
8/31/2014,A,Home Furnishing,243,0,0,History
9/7/2014,A,Home Furnishing,243,0,1,History
9/14/2014,A,Home Furnishing,243,0,0,History
9/21/2014,A,Home Furnishing,243,2,1,History
9/28/2014,A,Home Furnishing,243,1,0,History
10/5/2014,A,Home Furnishing,243,1,1,History
10/12/2014,A,Home Furnishing,243,0,1,History
10/19/2014,A,Home Furnishing,243,4,2,History
10/26/2014,A,Home Furnishing,243,0,2,History
11/2/2014,A,Home Furnishing,243,0,0,History
11/9/2014,A,Home Furnishing,243,0,0,History
11/16/2014,A,Home Furnishing,243,0,0,History
11/23/2014,A,Home Furnishing,243,0,0,History
11/30/2014,A,Home Furnishing,243,0,0,History
12/7/2014,A,Home Furnishing,243,0,0,History
12/14/2014,A,Home Furnishing,243,1,1,History
12/21/2014,A,Home Furnishing,243,1,1,History
12/28/2014,A,Home Furnishing,243,0,1,History
1/4/2015,A,Home Furnishing,243,0,0,History
1/11/2015,A,Home Furnishing,243,0,0,History
1/18/2015,A,Home Furnishing,243,0,0,History
1/25/2015,A,Home Furnishing,243,1,0,History
2/1/2015,A,Home Furnishing,243,0,1,History
2/8/2015,A,Home Furnishing,243,0,0,History
2/15/2015,A,Home Furnishing,243,1,1,History
2/22/2015,A,Home Furnishing,243,0,0,History
3/1/2015,A,Home Furnishing,243,0,1,History
3/8/2015,A,Home Furnishing,243,1,1,History
3/15/2015,A,Home Furnishing,243,0,1,History
3/22/2015,A,Home Furnishing,243,0,1,History
3/29/2015,A,Home Furnishing,243,0,0,History
4/5/2015,A,Home Furnishing,243,1,1,History
4/12/2015,A,Home Furnishing,243,0,1,History
4/19/2015,A,Home Furnishing,243,1,1,History
4/26/2015,A,Home Furnishing,243,0,0,History
5/3/2015,A,Home Furnishing,243,0,1,History
5/10/2015,A,Home Furnishing,243,4,1,History
5/17/2015,A,Home Furnishing,243,2,3,History
5/24/2015,A,Home Furnishing,243,0,2,History
5/31/2015,A,Home Furnishing,243,Not Available,0,Forecast
6/7/2015,A,Home Furnishing,243,Not Available,1,Forecast
6/14/2015,A,Home Furnishing,243,Not Available,0,Forecast
6/21/2015,A,Home Furnishing,243,Not Available,1,Forecast
6/28/2015,A,Home Furnishing,243,Not Available,0,Forecast
7/5/2015,A,Home Furnishing,243,Not Available,1,Forecast
7/12/2015,A,Home Furnishing,243,Not Available,1,Forecast
7/19/2015,A,Home Furnishing,243,Not Available,1,Forecast
7/26/2015,A,Home Furnishing,243,Not Available,1,Forecast
9/21/2014,B,Home Furnishing,243,1,1,History
9/28/2014,B,Home Furnishing,243,3,3,History
10/5/2014,B,Home Furnishing,243,2,2,History
10/12/2014,B,Home Furnishing,243,2,2,History
10/19/2014,B,Home Furnishing,243,7,7,History
10/26/2014,B,Home Furnishing,243,0,0,History
11/2/2014,B,Home Furnishing,243,1,1,History
11/9/2014,B,Home Furnishing,243,0,1,History
11/16/2014,B,Home Furnishing,243,0,1,History
11/23/2014,B,Home Furnishing,243,1,2,History
11/30/2014,B,Home Furnishing,243,0,0,History
12/7/2014,B,Home Furnishing,243,1,5,History
12/14/2014,B,Home Furnishing,243,0,0,History
12/21/2014,B,Home Furnishing,243,0,0,History
12/28/2014,B,Home Furnishing,243,0,0,History
1/4/2015,B,Home Furnishing,243,0,0,History
1/11/2015,B,Home Furnishing,243,0,0,History
1/18/2015,B,Home Furnishing,243,0,0,History
1/25/2015,B,Home Furnishing,243,0,2,History
2/1/2015,B,Home Furnishing,243,0,0,History
2/8/2015,B,Home Furnishing,243,0,0,History
